creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth
76561198358248723,1,16,16.00,16.00,,38.00,1
76561198358769142,1,16,16.00,16.00,1.000000,474.00,2
76561198400614364,1,16,16.00,16.00,,0.00,2
76561198422595223,1,16,16.00,16.00,0.000000,0.00,2
76561198438979723,1,16,16.00,16.00,0.666700,0.00,1
76561198831480588,1,16,16.00,16.00,0.666700,0.00,2
76561198843512503,1,16,16.00,16.00,,7.00,2
76561198853352768,1,16,16.00,16.00,,0.00,2
76561198854422606,1,16,16.00,16.00,,15.00,1
76561198867883951,1,16,16.00,16.00,1.000000,0.00,2
76561198919920161,1,16,16.00,16.00,0.500000,35.00,2
76561198967408076,1,16,16.00,16.00,,0.00,1
76561199004892113,1,16,16.00,16.00,,0.00,1
76561199012328056,1,16,16.00,16.00,,2.00,2
76561199028258408,1,16,16.00,16.00,1.000000,0.00,3
76561199150875044,1,16,16.00,16.00,,0.00,2
76561199194662957,1,16,16.00,16.00,,0.00,2
76561199202745328,1,16,16.00,16.00,,0.00,4
76561199208223020,1,16,16.00,16.00,1.000000,0.00,3
76561199208303157,1,16,16.00,16.00,1.000000,43.00,2
76561199212770807,1,16,16.00,16.00,,0.00,2
76561199213452217,1,16,16.00,16.00,0.666700,3.00,2
76561199503117653,1,16,16.00,16.00,,0.00,3
76561199522309965,1,16,16.00,16.00,,1.00,3
76561199222390733,7,15,2.14,2.00,0.000000,0.00,4
76561199040329365,5,15,3.00,1.00,,2.60,2
76561199192561832,5,15,3.00,3.00,1.000000,118.00,3
76561198218609825,3,15,5.00,5.00,1.000000,0.00,2
76561198362181878,3,15,5.00,6.00,,0.00,4
76561198127265234,2,15,7.50,7.50,1.000000,10.50,3
76561198143482322,2,15,7.50,7.50,1.000000,0.00,2
76561198801184669,2,15,7.50,7.50,0.833350,0.00,3
76561198808119197,2,15,7.50,7.50,,2.50,3
76561199146149088,2,15,7.50,7.50,0.000000,0.00,2
76561199175289047,2,15,7.50,7.50,1.000000,0.00,2
76561198005136960,1,15,15.00,15.00,0.000000,4.00,3
76561198011336042,1,15,15.00,15.00,,0.00,2
76561198032765947,1,15,15.00,15.00,,0.00,4
76561198039834406,1,15,15.00,15.00,,0.00,3
76561198041119582,1,15,15.00,15.00,,0.00,1
76561198057087522,1,15,15.00,15.00,0.000000,0.00,2
76561198086670603,1,15,15.00,15.00,0.400000,1.00,2
76561198102773545,1,15,15.00,15.00,0.000000,0.00,2
76561198108562696,1,15,15.00,15.00,1.000000,299.00,3
76561198115815895,1,15,15.00,15.00,1.000000,0.00,1
76561198135425748,1,15,15.00,15.00,,1.00,1
76561198137448669,1,15,15.00,15.00,1.000000,5.00,2
76561198162802340,1,15,15.00,15.00,1.000000,0.00,5
76561198167669433,1,15,15.00,15.00,,191.00,2
76561198213527120,1,15,15.00,15.00,1.000000,0.00,1
76561198232525808,1,15,15.00,15.00,,2.00,2
76561198237776126,1,15,15.00,15.00,,0.00,2
76561198263794520,1,15,15.00,15.00,1.000000,0.00,2
76561198276890842,1,15,15.00,15.00,,3.00,2
76561198283274551,1,15,15.00,15.00,0.000000,0.00,2
76561198283338722,1,15,15.00,15.00,,0.00,1
76561198286359152,1,15,15.00,15.00,,0.00,2
76561198316114410,1,15,15.00,15.00,1.000000,3.00,2
76561198316634099,1,15,15.00,15.00,,0.00,1
76561198320382213,1,15,15.00,15.00,,0.00,2
76561198345711797,1,15,15.00,15.00,,0.00,2
76561198349225053,1,15,15.00,15.00,1.000000,0.00,2
76561198365912994,1,15,15.00,15.00,1.000000,0.00,1
76561198376412304,1,15,15.00,15.00,1.000000,0.00,2
76561198807519935,1,15,15.00,15.00,1.000000,0.00,2
76561198833138883,1,15,15.00,15.00,,0.00,2
76561198871896173,1,15,15.00,15.00,0.000000,0.00,4
76561198874049561,1,15,15.00,15.00,1.000000,0.00,2
76561198886822238,1,15,15.00,15.00,,0.00,2
76561198974216138,1,15,15.00,15.00,1.000000,10.00,2
76561198975337949,1,15,15.00,15.00,0.000000,0.00,2
76561198983604878,1,15,15.00,15.00,1.000000,8.00,2
76561199014220760,1,15,15.00,15.00,1.000000,0.00,2
76561199033106538,1,15,15.00,15.00,1.000000,229.00,2
76561199039542558,1,15,15.00,15.00,,0.00,2
76561199067708572,1,15,15.00,15.00,,0.00,2
76561199082164188,1,15,15.00,15.00,,0.00,1
76561199090100417,1,15,15.00,15.00,0.250000,0.00,2
76561199124342857,1,15,15.00,15.00,1.000000,0.00,3
76561199137224904,1,15,15.00,15.00,,0.00,1
76561199229604294,1,15,15.00,15.00,1.000000,1.00,2
76561199237703964,1,15,15.00,15.00,0.333300,2.00,1
76561199304923466,1,15,15.00,15.00,1.000000,0.00,2
76561199353233392,1,15,15.00,15.00,1.000000,1.00,2
76561199523380867,1,15,15.00,15.00,,0.00,3
76561198057852112,6,14,2.33,2.50,,0.00,2
76561198877974491,4,14,3.50,3.50,1.000000,48.25,2
76561198173726973,3,14,4.67,3.00,0.000000,0.00,2
76561199317765376,3,14,4.67,5.00,,0.00,1
76561198011066569,2,14,7.00,7.00,1.000000,0.00,4
76561198051212932,2,14,7.00,7.00,1.000000,0.00,1
76561198119777317,2,14,7.00,7.00,0.250000,5.50,2
76561198135739507,2,14,7.00,7.00,,0.00,2
76561198141346172,2,14,7.00,7.00,,0.00,1
76561198144161488,2,14,7.00,7.00,,0.00,1
76561198158191811,2,14,7.00,7.00,1.000000,992.00,3
76561198160416262,2,14,7.00,7.00,,0.00,2
76561198268550630,2,14,7.00,7.00,1.000000,4.50,2
76561198352786671,2,14,7.00,7.00,,0.00,1
76561198860593393,2,14,7.00,7.00,1.000000,0.00,2
76561199042661969,2,14,7.00,7.00,1.000000,621.50,2
76561199780345922,2,14,7.00,7.00,,11.00,4
76561198022775876,1,14,14.00,14.00,,305.00,2
76561198037336551,1,14,14.00,14.00,0.500000,0.00,2
76561198043130513,1,14,14.00,14.00,,0.00,1
76561198051822997,1,14,14.00,14.00,1.000000,0.00,1
76561198063210691,1,14,14.00,14.00,,3.00,2
76561198104913554,1,14,14.00,14.00,1.000000,0.00,2
76561198119140573,1,14,14.00,14.00,,0.00,4
76561198124020301,1,14,14.00,14.00,,0.00,4
76561198129037549,1,14,14.00,14.00,,0.00,2
76561198133833951,1,14,14.00,14.00,1.000000,0.00,2
76561198134751437,1,14,14.00,14.00,,0.00,1
76561198148586292,1,14,14.00,14.00,1.000000,0.00,16
76561198158548802,1,14,14.00,14.00,1.000000,0.00,1
76561198184947486,1,14,14.00,14.00,,46.00,2
76561198197871638,1,14,14.00,14.00,,0.00,2
76561198207198464,1,14,14.00,14.00,0.666700,0.00,1
76561198209572207,1,14,14.00,14.00,0.833300,0.00,2
76561198260845225,1,14,14.00,14.00,1.000000,1.00,1
76561198300187016,1,14,14.00,14.00,1.000000,0.00,2
76561198306153520,1,14,14.00,14.00,1.000000,6.00,3
76561198318212715,1,14,14.00,14.00,0.500000,0.00,2
76561198334826034,1,14,14.00,14.00,1.000000,263.00,3
76561198339794384,1,14,14.00,14.00,0.666700,1.00,2
76561198345963484,1,14,14.00,14.00,1.000000,2.00,1
76561198351715712,1,14,14.00,14.00,,0.00,1
76561198356573971,1,14,14.00,14.00,,0.00,2
76561198391741912,1,14,14.00,14.00,,0.00,2
76561198399093553,1,14,14.00,14.00,,90.00,1
76561198442836962,1,14,14.00,14.00,0.750000,0.00,2
76561198817411266,1,14,14.00,14.00,0.000000,6.00,2
76561198824933942,1,14,14.00,14.00,1.000000,0.00,2
76561198852816622,1,14,14.00,14.00,,0.00,2
76561198854978506,1,14,14.00,14.00,0.750000,2.00,2
76561198866815539,1,14,14.00,14.00,,0.00,1
76561198871919706,1,14,14.00,14.00,,91.00,2
76561198879246443,1,14,14.00,14.00,0.000000,0.00,2
76561198920073773,1,14,14.00,14.00,,0.00,3
76561198928747426,1,14,14.00,14.00,1.000000,0.00,2
76561198968967759,1,14,14.00,14.00,,1.00,2
76561198979309343,1,14,14.00,14.00,,0.00,2
76561199031775124,1,14,14.00,14.00,,0.00,2
76561199031991036,1,14,14.00,14.00,,0.00,1
76561199073704621,1,14,14.00,14.00,,0.00,3
76561199147327153,1,14,14.00,14.00,,3.00,2
76561199249826996,1,14,14.00,14.00,,8.00,2
76561199516304312,1,14,14.00,14.00,,0.00,2
76561198434455155,7,13,1.86,1.00,0.000000,0.00,3
76561198065907877,4,13,3.25,2.00,,0.25,1
76561198182059707,4,13,3.25,3.50,,0.00,2
76561198836279477,4,13,3.25,3.00,0.000000,0.00,4
76561199207270181,4,13,3.25,3.00,,8.50,3
76561198267448792,3,13,4.33,5.00,,0.00,5
76561198257066273,2,13,6.50,6.50,0.000000,0.00,1
76561198409014498,2,13,6.50,6.50,0.000000,0.00,1
76561198449608897,2,13,6.50,6.50,1.000000,281.00,1
76561198807823470,2,13,6.50,6.50,0.000000,0.00,5
76561199045665523,2,13,6.50,6.50,,0.00,1
76561199221153144,2,13,6.50,6.50,,0.00,3
76561197977289107,1,13,13.00,13.00,0.000000,1229.00,3
76561197992490073,1,13,13.00,13.00,0.500000,0.00,1
76561198020348705,1,13,13.00,13.00,0.000000,0.00,2
76561198047214449,1,13,13.00,13.00,0.333300,0.00,1
76561198062156625,1,13,13.00,13.00,1.000000,2.00,2
76561198076751542,1,13,13.00,13.00,,0.00,1
76561198102071828,1,13,13.00,13.00,,4.00,2
76561198133580695,1,13,13.00,13.00,1.000000,0.00,2
76561198138450994,1,13,13.00,13.00,1.000000,3.00,3
76561198139634108,1,13,13.00,13.00,,0.00,1
76561198144166457,1,13,13.00,13.00,1.000000,1.00,2
76561198164905543,1,13,13.00,13.00,1.000000,0.00,2
76561198201698409,1,13,13.00,13.00,0.500000,13.00,2
76561198203762484,1,13,13.00,13.00,,0.00,1
76561198241290450,1,13,13.00,13.00,1.000000,1.00,1
76561198241706506,1,13,13.00,13.00,1.000000,0.00,2
76561198255011107,1,13,13.00,13.00,0.000000,0.00,2
76561198256287069,1,13,13.00,13.00,0.250000,7.00,2
76561198257158020,1,13,13.00,13.00,0.000000,23.00,1
76561198272533801,1,13,13.00,13.00,,0.00,3
76561198288230469,1,13,13.00,13.00,1.000000,13.00,2
76561198292216021,1,13,13.00,13.00,0.500000,2318.00,2
76561198293551646,1,13,13.00,13.00,1.000000,0.00,2
76561198295720318,1,13,13.00,13.00,,0.00,2
76561198303408467,1,13,13.00,13.00,0.875000,0.00,1
76561198329922143,1,13,13.00,13.00,1.000000,0.00,3
76561198354743036,1,13,13.00,13.00,1.000000,0.00,5
76561198379945403,1,13,13.00,13.00,1.000000,0.00,1
76561198386867099,1,13,13.00,13.00,,0.00,2
76561198399418416,1,13,13.00,13.00,,0.00,1
76561198410937535,1,13,13.00,13.00,,0.00,2
76561198414108853,1,13,13.00,13.00,,45.00,1
76561198434487599,1,13,13.00,13.00,,2.00,2
76561198438928383,1,13,13.00,13.00,,0.00,1
76561198804151341,1,13,13.00,13.00,,4.00,3
76561198817836612,1,13,13.00,13.00,,0.00,2
76561198821527443,1,13,13.00,13.00,,0.00,1
76561198824612886,1,13,13.00,13.00,1.000000,14.00,2
76561198844956906,1,13,13.00,13.00,,0.00,2
76561198848166606,1,13,13.00,13.00,,379.00,2
76561198848207880,1,13,13.00,13.00,,0.00,2
76561198851816961,1,13,13.00,13.00,0.500000,0.00,2
76561198870857838,1,13,13.00,13.00,,0.00,2
76561198880684289,1,13,13.00,13.00,1.000000,0.00,2
76561198950156253,1,13,13.00,13.00,0.500000,0.00,2
76561198968902422,1,13,13.00,13.00,1.000000,0.00,2
76561198983674138,1,13,13.00,13.00,1.000000,0.00,2
76561199018695721,1,13,13.00,13.00,,0.00,1
76561199040284580,1,13,13.00,13.00,1.000000,0.00,2
76561199114863726,1,13,13.00,13.00,,0.00,2
76561199204050180,1,13,13.00,13.00,,7.00,2
76561199211825164,1,13,13.00,13.00,1.000000,36.00,1
76561199248817821,1,13,13.00,13.00,1.000000,0.00,2
76561199340893290,1,13,13.00,13.00,,0.00,2
76561199379687389,1,13,13.00,13.00,1.000000,10.00,2
76561199864127766,1,13,13.00,13.00,1.000000,0.00,1
76561198996388693,4,12,3.00,1.50,,6.50,2
76561199111515455,4,12,3.00,2.50,1.000000,0.50,6
76561198372459949,3,12,4.00,4.00,,3.33,1
76561198929093135,3,12,4.00,5.00,,0.00,3
76561199881755130,3,12,4.00,4.00,1.000000,3.00,2
76561198009983685,2,12,6.00,6.00,,160.00,2
76561198052175883,2,12,6.00,6.00,,7.50,4
76561198142404788,2,12,6.00,6.00,,2.50,2
76561198204279393,2,12,6.00,6.00,,134.00,4
76561198288410442,2,12,6.00,6.00,0.500000,0.00,3
76561198288432365,2,12,6.00,6.00,,0.00,1
76561198339439428,2,12,6.00,6.00,,26.50,2
76561198832895490,2,12,6.00,6.00,,0.00,2
76561198842763103,2,12,6.00,6.00,,3.00,2
76561199196729186,2,12,6.00,6.00,0.000000,0.00,4
76561198033890346,1,12,12.00,12.00,,100.00,2
76561198045335709,1,12,12.00,12.00,,0.00,1
76561198055449158,1,12,12.00,12.00,,0.00,1
76561198056505464,1,12,12.00,12.00,1.000000,0.00,3
76561198060877659,1,12,12.00,12.00,1.000000,8.00,3
76561198068014745,1,12,12.00,12.00,1.000000,514.00,2
76561198070969855,1,12,12.00,12.00,1.000000,0.00,2
76561198072822614,1,12,12.00,12.00,1.000000,6.00,2
76561198081337214,1,12,12.00,12.00,,3.00,3
76561198083468550,1,12,12.00,12.00,,1.00,2
76561198088213602,1,12,12.00,12.00,0.000000,10.00,2
76561198095850066,1,12,12.00,12.00,,3.00,2
76561198095995797,1,12,12.00,12.00,1.000000,0.00,2
76561198116581822,1,12,12.00,12.00,,0.00,1
76561198120336032,1,12,12.00,12.00,0.500000,11.00,2
76561198151491173,1,12,12.00,12.00,,0.00,2
76561198158763328,1,12,12.00,12.00,1.000000,0.00,2
76561198161746616,1,12,12.00,12.00,0.000000,528.00,2
76561198169128786,1,12,12.00,12.00,0.000000,0.00,1
76561198182845794,1,12,12.00,12.00,,0.00,1
76561198188511235,1,12,12.00,12.00,1.000000,0.00,2
76561198200120957,1,12,12.00,12.00,0.666700,0.00,2
76561198206953115,1,12,12.00,12.00,,0.00,3
76561198211612385,1,12,12.00,12.00,1.000000,0.00,2
76561198211891393,1,12,12.00,12.00,,66.00,2
76561198267552139,1,12,12.00,12.00,,0.00,1
76561198271139622,1,12,12.00,12.00,,0.00,3
76561198273822968,1,12,12.00,12.00,1.000000,6.00,1
76561198282485511,1,12,12.00,12.00,1.000000,0.00,1
76561198285151164,1,12,12.00,12.00,,3.00,2
76561198288714013,1,12,12.00,12.00,,1.00,2
76561198290647390,1,12,12.00,12.00,,0.00,1
76561198314259819,1,12,12.00,12.00,1.000000,556.00,1
76561198334699742,1,12,12.00,12.00,,0.00,2
76561198352418727,1,12,12.00,12.00,,0.00,2
76561198355501544,1,12,12.00,12.00,0.000000,0.00,1
76561198365475761,1,12,12.00,12.00,,0.00,1
76561198366213856,1,12,12.00,12.00,,10.00,2
76561198371717750,1,12,12.00,12.00,,0.00,1
76561198425907984,1,12,12.00,12.00,0.500000,0.00,2
76561198436038157,1,12,12.00,12.00,1.000000,0.00,1
76561198827105679,1,12,12.00,12.00,1.000000,4.00,2
76561198836134341,1,12,12.00,12.00,1.000000,0.00,2
76561198840309360,1,12,12.00,12.00,1.000000,0.00,1
76561198841769082,1,12,12.00,12.00,1.000000,105.00,4
76561198887760603,1,12,12.00,12.00,,91.00,2
76561198935343048,1,12,12.00,12.00,1.000000,0.00,3
76561198970871221,1,12,12.00,12.00,0.000000,19.00,2
76561198972859060,1,12,12.00,12.00,1.000000,0.00,2
76561198990709978,1,12,12.00,12.00,1.000000,0.00,1
76561199001265171,1,12,12.00,12.00,,0.00,2
76561199017409400,1,12,12.00,12.00,1.000000,0.00,1
76561199041182550,1,12,12.00,12.00,,0.00,1
76561199087067924,1,12,12.00,12.00,1.000000,15.00,3
76561199097902297,1,12,12.00,12.00,,0.00,2
76561199174789199,1,12,12.00,12.00,1.000000,0.00,2
76561199183667676,1,12,12.00,12.00,,0.00,2
76561199254351871,1,12,12.00,12.00,1.000000,3.00,2
76561199374088148,1,12,12.00,12.00,0.000000,0.00,2
76561199378986977,1,12,12.00,12.00,,0.00,1
76561199394693527,1,12,12.00,12.00,1.000000,0.00,2
76561199416013618,1,12,12.00,12.00,,0.00,2
76561199524545853,1,12,12.00,12.00,,0.00,1
76561199581374595,1,12,12.00,12.00,,3.00,2
76561199653431265,1,12,12.00,12.00,,0.00,2
76561199683924533,1,12,12.00,12.00,1.000000,55.00,2
76561199791881366,1,12,12.00,12.00,0.000000,0.00,2
76561199509860322,5,11,2.20,2.00,,6.60,3
76561197988515428,3,11,3.67,3.00,,0.00,1
76561199142847484,3,11,3.67,4.00,,0.00,2
76561198090133192,2,11,5.50,5.50,1.000000,0.00,3
76561198147280630,2,11,5.50,5.50,,33.50,2
76561198198703359,2,11,5.50,5.50,1.000000,0.00,3
76561198244170404,2,11,5.50,5.50,1.000000,0.00,1
76561198302428189,2,11,5.50,5.50,,0.00,1
76561198305441913,2,11,5.50,5.50,1.000000,138.00,2
76561198345043322,2,11,5.50,5.50,,0.00,3
76561198367960861,2,11,5.50,5.50,,0.00,1
76561198410294348,2,11,5.50,5.50,,0.00,1
76561198416916060,2,11,5.50,5.50,,3.00,1
76561198863871898,2,11,5.50,5.50,,0.00,1
76561199024071494,2,11,5.50,5.50,,0.00,2
76561199240195651,2,11,5.50,5.50,0.000000,0.00,2
76561197994677400,1,11,11.00,11.00,,0.00,2
76561198041701246,1,11,11.00,11.00,,0.00,1
76561198042267598,1,11,11.00,11.00,0.500000,21.00,1
76561198042713633,1,11,11.00,11.00,,0.00,3
76561198051909399,1,11,11.00,11.00,,1.00,2
76561198079105736,1,11,11.00,11.00,,0.00,1
76561198081316675,1,11,11.00,11.00,1.000000,0.00,2
76561198093448057,1,11,11.00,11.00,0.666700,83.00,2
76561198108819754,1,11,11.00,11.00,,0.00,1
76561198116783867,1,11,11.00,11.00,0.000000,0.00,2
76561198118247269,1,11,11.00,11.00,,0.00,3
76561198118994714,1,11,11.00,11.00,,1.00,3
76561198128394747,1,11,11.00,11.00,1.000000,0.00,2
76561198129190306,1,11,11.00,11.00,1.000000,5.00,2
76561198134313939,1,11,11.00,11.00,0.500000,0.00,1
76561198141030806,1,11,11.00,11.00,,0.00,2
76561198146081220,1,11,11.00,11.00,1.000000,0.00,2
76561198162393583,1,11,11.00,11.00,,0.00,2
76561198176874494,1,11,11.00,11.00,1.000000,0.00,2
76561198196486529,1,11,11.00,11.00,1.000000,14.00,2
76561198211745775,1,11,11.00,11.00,,0.00,2
76561198250428206,1,11,11.00,11.00,0.000000,2.00,2
76561198261164655,1,11,11.00,11.00,0.000000,0.00,2
76561198308455087,1,11,11.00,11.00,,0.00,1
76561198315409020,1,11,11.00,11.00,0.000000,5.00,2
76561198326154143,1,11,11.00,11.00,1.000000,0.00,1
76561198339606223,1,11,11.00,11.00,,1.00,2
76561198347538528,1,11,11.00,11.00,,1.00,2
76561198358816127,1,11,11.00,11.00,1.000000,0.00,1
76561198360287396,1,11,11.00,11.00,1.000000,0.00,2
76561198378428987,1,11,11.00,11.00,1.000000,0.00,2
76561198382973506,1,11,11.00,11.00,0.333300,0.00,1
76561198394975197,1,11,11.00,11.00,,0.00,2
76561198410874705,1,11,11.00,11.00,,0.00,2
76561198429695059,1,11,11.00,11.00,,0.00,1
76561198440953678,1,11,11.00,11.00,,1.00,2
76561198797887251,1,11,11.00,11.00,1.000000,0.00,2
76561198822650722,1,11,11.00,11.00,1.000000,119.00,2
76561198835908869,1,11,11.00,11.00,,0.00,2
76561198836889554,1,11,11.00,11.00,,11.00,2
76561198837712095,1,11,11.00,11.00,1.000000,0.00,2
76561198847575107,1,11,11.00,11.00,,0.00,1
76561198883979886,1,11,11.00,11.00,1.000000,0.00,2
76561198994583456,1,11,11.00,11.00,0.500000,6.00,4
76561198997357714,1,11,11.00,11.00,1.000000,0.00,2
76561199021040164,1,11,11.00,11.00,,533.00,2
76561199032240944,1,11,11.00,11.00,,0.00,1
76561199037999922,1,11,11.00,11.00,1.000000,8.00,2
76561199058355918,1,11,11.00,11.00,1.000000,36.00,2
76561199074546396,1,11,11.00,11.00,0.200000,1.00,1
76561199075988115,1,11,11.00,11.00,1.000000,0.00,2
76561199093147173,1,11,11.00,11.00,1.000000,0.00,2
76561199115909087,1,11,11.00,11.00,1.000000,3.00,1
76561199171623591,1,11,11.00,11.00,,0.00,2
76561199181074824,1,11,11.00,11.00,1.000000,0.00,2
76561199194901669,1,11,11.00,11.00,0.500000,0.00,2
76561199202542428,1,11,11.00,11.00,1.000000,0.00,2
76561199255965271,1,11,11.00,11.00,,73.00,2
76561199484598583,1,11,11.00,11.00,,25.00,3
76561198979207983,4,10,2.50,2.00,,0.00,1
76561199077686203,4,10,2.50,2.50,,1.00,1
76561198818193842,3,10,3.33,4.00,,1.00,3
76561199235305053,3,10,3.33,3.00,,0.00,2
76561198035773175,2,10,5.00,5.00,0.000000,3.50,1
76561198043573504,2,10,5.00,5.00,0.833350,0.00,2
76561198118693203,2,10,5.00,5.00,1.000000,0.50,6
76561198274314793,2,10,5.00,5.00,,0.00,2
76561198345622094,2,10,5.00,5.00,0.500000,0.00,2
76561198372581904,2,10,5.00,5.00,,0.00,2
76561198399220820,2,10,5.00,5.00,,0.00,3
76561198401224729,2,10,5.00,5.00,,0.00,2
76561198452907278,2,10,5.00,5.00,1.000000,0.00,2
76561198810453196,2,10,5.00,5.00,,0.00,2
76561198855542146,2,10,5.00,5.00,,531.00,2
76561198877634974,2,10,5.00,5.00,,3.00,3
76561199384588825,2,10,5.00,5.00,,0.00,3
76561199438980679,2,10,5.00,5.00,,0.00,2
76561199667408932,2,10,5.00,5.00,,0.00,2
76561197977854099,1,10,10.00,10.00,,11.00,2
76561198019365210,1,10,10.00,10.00,0.000000,0.00,1
76561198032152662,1,10,10.00,10.00,1.000000,0.00,2
76561198061408337,1,10,10.00,10.00,0.000000,9.00,2
76561198063289038,1,10,10.00,10.00,0.000000,5.00,2
76561198063340966,1,10,10.00,10.00,,3.00,3
76561198075582141,1,10,10.00,10.00,1.000000,0.00,2
76561198076005767,1,10,10.00,10.00,,5.00,2
76561198076241957,1,10,10.00,10.00,1.000000,0.00,2
76561198082682588,1,10,10.00,10.00,0.333300,6.00,2
76561198095950217,1,10,10.00,10.00,0.000000,0.00,1
76561198096011398,1,10,10.00,10.00,,0.00,2
76561198107976940,1,10,10.00,10.00,0.000000,0.00,2
76561198117159759,1,10,10.00,10.00,0.333300,0.00,4
76561198117259932,1,10,10.00,10.00,0.000000,0.00,2
76561198117271068,1,10,10.00,10.00,0.000000,0.00,6
76561198150514020,1,10,10.00,10.00,,369.00,2
76561198157248358,1,10,10.00,10.00,0.500000,0.00,2
76561198181550906,1,10,10.00,10.00,,0.00,2
76561198195746246,1,10,10.00,10.00,0.000000,0.00,1
76561198198558701,1,10,10.00,10.00,1.000000,0.00,2
76561198212926879,1,10,10.00,10.00,1.000000,0.00,2
76561198216258428,1,10,10.00,10.00,,17.00,4
76561198259643429,1,10,10.00,10.00,0.500000,4.00,3
76561198281490967,1,10,10.00,10.00,,0.00,2
76561198287086004,1,10,10.00,10.00,,0.00,2
76561198296959796,1,10,10.00,10.00,1.000000,0.00,2
76561198308604067,1,10,10.00,10.00,1.000000,0.00,2
76561198311137243,1,10,10.00,10.00,0.400000,2.00,3
76561198341509325,1,10,10.00,10.00,,0.00,2
76561198347688727,1,10,10.00,10.00,0.750000,0.00,3
76561198355202721,1,10,10.00,10.00,1.000000,3.00,2
76561198358131440,1,10,10.00,10.00,1.000000,1485.00,2
76561198382222725,1,10,10.00,10.00,,0.00,1
76561198382984854,1,10,10.00,10.00,,0.00,3
76561198388254846,1,10,10.00,10.00,,0.00,2
76561198402872164,1,10,10.00,10.00,,0.00,2
76561198450619362,1,10,10.00,10.00,,0.00,1
76561198807944266,1,10,10.00,10.00,0.000000,0.00,2
76561198809503241,1,10,10.00,10.00,0.000000,0.00,1
76561198857403725,1,10,10.00,10.00,1.000000,0.00,2
76561198867653375,1,10,10.00,10.00,,3.00,2
76561198886673042,1,10,10.00,10.00,0.000000,0.00,1
76561198913629041,1,10,10.00,10.00,,0.00,2
76561199000927100,1,10,10.00,10.00,1.000000,0.00,1
76561199047669727,1,10,10.00,10.00,,0.00,2
76561199072783639,1,10,10.00,10.00,1.000000,0.00,2
76561199108754653,1,10,10.00,10.00,,0.00,2
76561199131908758,1,10,10.00,10.00,,5.00,1
76561199133310958,1,10,10.00,10.00,,0.00,2
76561199157679831,1,10,10.00,10.00,,1.00,2
76561199176918104,1,10,10.00,10.00,1.000000,0.00,2
76561199203373675,1,10,10.00,10.00,1.000000,59.00,2
76561199205565989,1,10,10.00,10.00,0.000000,0.00,2
76561199209067077,1,10,10.00,10.00,,1.00,2
76561199224676500,1,10,10.00,10.00,,0.00,2
76561199341605811,1,10,10.00,10.00,0.000000,131.00,2
76561199351786330,1,10,10.00,10.00,,0.00,1
76561199394535173,1,10,10.00,10.00,1.000000,0.00,2
76561199496624256,1,10,10.00,10.00,,0.00,2
76561199587834401,1,10,10.00,10.00,,0.00,5
76561199633677552,1,10,10.00,10.00,1.000000,0.00,2
76561199816652718,1,10,10.00,10.00,1.000000,2.00,2
76561198952159735,6,9,1.50,1.50,,8.00,2
76561198281899062,4,9,2.25,1.50,0.000000,0.00,2
76561198852435146,4,9,2.25,2.00,,0.00,2
76561198196026678,3,9,3.00,1.00,,8.67,1
76561198828784112,3,9,3.00,2.00,,3.67,2
76561198930612724,3,9,3.00,3.00,,0.00,2
76561199256033743,3,9,3.00,3.00,,0.00,2
76561198009278599,2,9,4.50,4.50,,650.00,1
76561198096361947,2,9,4.50,4.50,,0.00,2
76561198118816144,2,9,4.50,4.50,0.000000,0.00,1
76561198186674394,2,9,4.50,4.50,,0.00,2
76561198286081242,2,9,4.50,4.50,,46.50,2
76561198835266060,2,9,4.50,4.50,0.000000,0.00,1
76561198930729771,2,9,4.50,4.50,,0.00,2
76561198960774746,2,9,4.50,4.50,,7.50,2
76561199036739991,2,9,4.50,4.50,1.000000,2.50,2
76561199040723986,2,9,4.50,4.50,,4.50,1
76561199074270903,2,9,4.50,4.50,,0.00,3
76561199105961150,2,9,4.50,4.50,1.000000,0.00,1
76561197964372104,1,9,9.00,9.00,,1260.00,2
76561198011422779,1,9,9.00,9.00,1.000000,261.00,4
76561198015838673,1,9,9.00,9.00,,0.00,1
76561198017759993,1,9,9.00,9.00,,0.00,2
76561198031464865,1,9,9.00,9.00,0.000000,0.00,1
76561198050900898,1,9,9.00,9.00,,0.00,2
76561198060588250,1,9,9.00,9.00,0.333300,2.00,2
76561198071229837,1,9,9.00,9.00,1.000000,209.00,1
76561198073372143,1,9,9.00,9.00,0.000000,3.00,2
76561198081426786,1,9,9.00,9.00,1.000000,204.00,2
76561198082861611,1,9,9.00,9.00,,0.00,1
76561198091625274,1,9,9.00,9.00,,0.00,1
76561198094909142,1,9,9.00,9.00,1.000000,0.00,1
76561198095241453,1,9,9.00,9.00,1.000000,1.00,7
76561198098361151,1,9,9.00,9.00,,2.00,3
76561198099913495,1,9,9.00,9.00,,0.00,2
76561198104382123,1,9,9.00,9.00,1.000000,0.00,1
76561198106457811,1,9,9.00,9.00,1.000000,0.00,3
76561198108886983,1,9,9.00,9.00,,0.00,3
76561198117952405,1,9,9.00,9.00,0.800000,0.00,2
76561198119385249,1,9,9.00,9.00,,0.00,1
76561198120746979,1,9,9.00,9.00,1.000000,1.00,3
76561198126123930,1,9,9.00,9.00,0.000000,0.00,1
