mod_id,title,creator_id,subscriptions,votes_up,votes_down,score,positive_rate,time_created_utc,time_updated_utc,maintenance_days,days_since_last_update,subscription_median,maintenance_median,quadrant,quadrant_label
1151202521,Better chests and iceboxes,76561198062834329,25014,200,9,0.8090614676,0.9569,2017-09-29T17:04:47,2020-02-15T23:51:09,869,2263,226.0,1.0,evergreen,Evergreen
1144077517,Murder Sans | Undertale: Dusttale AU,76561198228714512,24979,385,38,0.8317399621,0.9102,2017-09-23T21:37:38,2021-07-25T13:51:17,1401,1737,226.0,1.0,evergreen,Evergreen
2994102885,Snapping tills (Updated and español agregado),76561198046556807,24956,127,4,0.7662337422,0.9695,2023-06-24T18:47:12,2023-06-24T18:50:23,0,1038,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
884099225,Imba Kiana DST（冲了八万的Kiana）,76561198175789663,24948,339,17,0.8530701995,0.9522,2017-03-15T16:03:24,2017-03-15T16:03:24,0,3330,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
565979581,Minimap HUD,76561198046503592,24936,85,16,0.671641767,0.8416,2015-11-30T19:52:57,2015-11-30T19:58:49,0,3801,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
1992805138,Smart Minisign (Korean),76561198035145758,24934,61,4,0.6727272868,0.9385,2020-02-09T08:41:55,2020-02-10T02:14:47,1,2268,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
388899745,White RoG update,76561198175300627,24884,390,15,0.8712871075,0.963,2015-02-08T02:49:51,2015-12-21T08:48:55,316,3780,226.0,1.0,evergreen,Evergreen
1126497610,Single Player Health,76561198159719864,24882,376,10,0.8765432239,0.9741,2017-09-02T19:13:19,2025-08-28T22:34:47,2917,242,226.0,1.0,evergreen,Evergreen
374046082,Spartan 115,76561198002044285,24866,319,21,0.8386363387,0.9382,2015-01-12T14:27:48,2015-12-27T19:48:40,349,3774,226.0,1.0,evergreen,Evergreen
2007016033,Show Mod Folder,76561198847497104,24864,226,5,0.8338368535,0.9784,2020-02-25T12:14:48,2020-08-23T04:29:40,180,2073,226.0,1.0,evergreen,Evergreen
2820024228,Backpack Slot 额外背包栏(重构),76561199088609712,24803,78,5,0.6994535327,0.9398,2022-06-12T07:14:32,2022-06-25T06:42:49,13,1402,226.0,1.0,evergreen,Evergreen
844684884,Link the Hero (Stable Version),76561198084121432,24789,246,12,0.8268156648,0.9535,2017-01-17T22:08:12,2017-01-17T22:08:12,0,3387,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2494857748,Winter Feast Clean,76561198162297709,24715,129,6,0.7617021203,0.9556,2021-05-22T19:30:37,2022-04-18T17:41:52,331,1470,226.0,1.0,evergreen,Evergreen
2839020127,Hybrid Crafting Menu UI,76561198054787185,24656,468,13,0.8915662766,0.973,2022-07-23T01:24:44,2026-04-25T00:11:26,1372,2,226.0,1.0,evergreen,Evergreen
1416013613,The Sniper (DST),76561198116144270,24639,507,10,0.9027552605,0.9807,2018-06-19T03:43:42,2020-08-22T01:26:30,795,2074,226.0,1.0,evergreen,Evergreen
3343873962,Crispy Pine Nuts,76561198332444114,24623,385,5,0.887755096,0.9872,2024-10-06T04:00:39,2026-04-12T13:49:59,553,15,226.0,1.0,evergreen,Evergreen
709198071,Simple Bow (DST),76561198100069989,24611,283,21,0.8242574334,0.9309,2016-06-23T17:13:07,2017-06-13T21:54:17,355,3240,226.0,1.0,evergreen,Evergreen
638051762,"Warren, The Monster V3",76561198045221839,24609,420,14,0.8801498413,0.9677,2016-03-05T00:19:55,2019-05-30T14:25:21,1181,2524,226.0,1.0,evergreen,Evergreen
2028608481,Super Farming,76561198093758872,24605,560,19,0.8983799815,0.9672,2020-03-20T16:23:45,2020-03-30T12:52:29,10,2219,226.0,1.0,evergreen,Evergreen
516169849,"Doctor Who, the 10th for Don't Starve Together",76561197999384625,24594,473,20,0.8819561601,0.9594,2015-09-11T08:20:22,2015-09-29T19:05:48,18,3863,226.0,1.0,evergreen,Evergreen
803906762,China-Client,76561198078635366,24594,160,6,0.7894737124,0.9639,2016-11-21T17:05:35,2016-11-21T17:05:35,0,3444,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
3059131690,Tips Optimized,76561198194078989,24584,87,8,0.7025641203,0.9158,2023-10-23T18:17:16,2023-10-23T18:17:16,0,917,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
3608400298,the Lamb,76561198805325321,24570,738,9,0.9303423762,0.988,2025-11-19T03:28:02,2026-04-20T16:42:48,152,7,226.0,1.0,evergreen,Evergreen
2803841740,Modular Color Cubes,76561198043754163,24567,201,7,0.8149350882,0.9663,2022-05-04T22:43:28,2022-05-08T16:54:32,4,1450,226.0,1.0,evergreen,Evergreen
2998725086,😶‍🌫️全图定位 Global Positions,76561198970805562,24478,62,10,0.6511628032,0.8611,2023-07-04T01:13:27,2023-07-17T02:31:16,13,1015,226.0,1.0,evergreen,Evergreen
1916988643,Don't Starve Together Fixed,76561198088886586,24465,292,6,0.8592965007,0.9799,2019-11-20T18:21:46,2025-09-15T12:35:07,2126,224,226.0,1.0,evergreen,Evergreen
2015921154,Epic Healthbar Modified,76561198216391877,24462,119,4,0.7578475475,0.9675,2020-03-07T11:10:50,2023-04-14T14:13:11,1133,1109,226.0,1.0,evergreen,Evergreen
2603242384,Wanda's healthbadge 旺达的血量槽,76561198412513479,24432,187,4,0.8144329786,0.9791,2021-09-16T09:25:16,2021-09-16T14:28:47,0,1684,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
582049234,HK-47 [DST],76561198033523336,24328,380,14,0.8704453707,0.9645,2015-12-23T16:54:46,2016-02-13T22:18:22,52,3726,226.0,1.0,evergreen,Evergreen
2796352661,Thermal Stone Timer,76561198043495046,24309,218,6,0.8271604776,0.9732,2022-04-18T15:19:57,2023-09-21T16:27:58,521,949,226.0,1.0,evergreen,Evergreen
1233501056,PartyHUD - Forked,76561198381619673,24294,208,10,0.8113207817,0.9541,2017-12-16T18:10:05,2018-08-13T23:04:08,240,2814,226.0,1.0,evergreen,Evergreen
742264203,DST PickyPickyPicky Updated,76561198121073354,24289,166,11,0.7797833681,0.9379,2016-08-12T12:19:13,2022-09-10T12:29:28,2220,1325,226.0,1.0,evergreen,Evergreen
1338488797,Kuro [DST],76561198814972937,24274,488,29,0.8719611168,0.9439,2018-03-22T14:04:33,2020-01-23T09:16:33,672,2286,226.0,1.0,evergreen,Evergreen
1426323391,Izayoi Sakuya (DISCONTINUED),76561198388782482,24241,456,10,0.8939929605,0.9785,2018-06-29T17:40:26,2021-07-17T04:47:01,1114,1745,226.0,1.0,evergreen,Evergreen
3266382108,火只因皮肤材质包,76561198361794628,24184,400,21,0.8637236357,0.9501,2024-06-12T13:59:32,2024-06-26T09:55:18,14,670,226.0,1.0,evergreen,Evergreen
2475231544,Vacuum Bag,76561198039069920,24164,390,13,0.8747515082,0.9677,2021-05-03T01:23:03,2021-05-14T11:50:36,11,1809,226.0,1.0,evergreen,Evergreen
3359930259,[GF]T-Dolls,76561198388831434,24127,531,32,0.876319766,0.9432,2024-11-04T04:12:39,2025-03-05T14:01:42,121,418,226.0,1.0,evergreen,Evergreen
607654103,(OUTDATED) DST Warly,76561198096527874,24096,599,24,0.8976486921,0.9615,2016-01-24T14:44:05,2016-12-21T12:25:13,332,3414,226.0,1.0,evergreen,Evergreen
627849741,Muffet,76561198093081325,24095,675,30,0.9006211162,0.9574,2016-02-19T19:04:09,2016-02-19T19:04:09,0,3720,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2769467889,Hu Tao,76561198140612267,24086,210,12,0.8074533939,0.9459,2022-03-01T11:22:29,2025-02-14T15:07:23,1081,437,226.0,1.0,evergreen,Evergreen
3003031644,[Arknights]Mizuki,76561199104498515,24083,478,12,0.8949152827,0.9755,2023-07-12T06:19:12,2025-04-13T11:05:22,641,379,226.0,1.0,evergreen,Evergreen
360319890,"Seras Victoria, The Fledgling Vampire (DST Compatible!)",76561198013394434,24079,441,21,0.873665452,0.9545,2014-12-22T13:05:20,2016-04-17T21:19:44,482,3662,226.0,1.0,evergreen,Evergreen
850518166,1秒5捡Five Picks per Second,76561198097370889,24075,129,7,0.7584745884,0.9485,2017-01-26T13:49:22,2017-02-14T05:27:03,19,3359,226.0,1.0,evergreen,Evergreen
3473318774,[DST]Honkai Star Rail——Sparkle 花火,76561199197206926,24035,227,26,0.7847025394,0.8972,2025-04-30T16:00:26,2025-12-09T13:10:10,223,139,226.0,1.0,evergreen,Evergreen
441266606,Endothermic Torch DST,76561198023676128,24030,260,8,0.8423913121,0.9701,2015-05-11T18:50:36,2017-04-28T17:48:27,718,3286,226.0,1.0,evergreen,Evergreen
840319699,Mei [Overwatch],76561198069625739,24006,437,43,0.8396551609,0.9104,2017-01-11T23:44:37,2017-01-11T23:44:37,0,3393,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2441790846,Succulent Plant!,76561198975179359,24006,275,2,0.8620689511,0.9928,2021-03-31T15:37:45,2024-08-18T11:07:41,1236,617,226.0,1.0,evergreen,Evergreen
2612945113,[WarshipsGirls-R] Vittorio Veneto,76561198315227223,23996,921,18,0.9345524311,0.9808,2021-09-27T14:35:47,2022-07-29T03:16:54,305,1368,226.0,1.0,evergreen,Evergreen
430424851,Wishes the Cotton Heart,76561198206023900,23963,416,23,0.8645640016,0.9476,2015-04-23T03:39:52,2015-05-04T07:03:11,11,4011,226.0,1.0,evergreen,Evergreen
1314390361,Fire resurrection,76561198810652544,23956,218,82,0.6700000167,0.7267,2018-02-26T16:06:01,2018-02-26T16:06:01,0,2982,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
1414073882,Auto Actions,76561197990351897,23912,165,13,0.7733812928,0.927,2018-06-17T02:29:57,2018-06-17T02:29:57,0,2871,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
3527639144,连锁采集,76561199481726954,23870,167,3,0.8037037253,0.9824,2025-07-17T01:28:34,2025-12-06T13:06:26,142,142,226.0,1.0,evergreen,Evergreen
2736985627,Night Rain Heart Empty,76561198162457278,23839,349,18,0.8543897271,0.951,2022-01-30T16:00:47,2026-04-21T14:27:35,1542,6,226.0,1.0,evergreen,Evergreen
1395951180,Aya Shameimaru,76561198144093240,23800,499,26,0.8784000278,0.9505,2018-05-27T11:00:26,2020-01-18T14:14:31,601,2291,226.0,1.0,evergreen,Evergreen
1261970886,Reliable Maxwell,76561198041015229,23796,529,34,0.873303175,0.9396,2018-01-07T23:33:51,2018-04-06T07:30:36,89,2943,226.0,1.0,evergreen,Evergreen
1397985991,Storeroom - Tradução PT-BR,76561198083136691,23780,315,14,0.8508158326,0.9574,2018-05-29T20:23:28,2018-05-29T20:23:28,0,2890,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2858309592,Whisky (Character Mod),76561198046696114,23756,642,28,0.8987013102,0.9582,2022-09-03T21:59:37,2025-08-09T04:59:37,1071,261,226.0,1.0,evergreen,Evergreen
440357000,Hound Companion,76561198069869744,23694,305,8,0.8595641851,0.9744,2015-05-10T05:56:43,2020-12-05T06:08:19,2036,1969,226.0,1.0,evergreen,Evergreen
2791452067,Quick Action,76561199177319203,23688,142,5,0.7773279548,0.966,2022-04-09T03:29:49,2022-04-18T09:59:31,9,1470,226.0,1.0,evergreen,Evergreen
2418182208,Soldier: The Re-Codening (TF2),76561198065732948,23645,531,11,0.9049844146,0.9797,2021-03-07T22:37:26,2023-03-18T20:26:48,741,1136,226.0,1.0,evergreen,Evergreen
1270269796,Reliable Woodie,76561198041015229,23631,449,17,0.8816254139,0.9635,2018-01-15T10:03:53,2025-08-06T17:00:13,2760,264,226.0,1.0,evergreen,Evergreen
885818848,kanade（立华奏）_angelbeats!,76561198258512385,23562,320,9,0.8624708652,0.9726,2017-03-18T08:12:18,2025-08-05T14:42:59,3062,265,226.0,1.0,evergreen,Evergreen
2268841188,"Jelliet, the Slime Girl",76561198065732948,23515,827,30,0.9164054394,0.965,2020-10-26T20:49:25,2020-12-09T21:04:22,44,1965,226.0,1.0,evergreen,Evergreen
1931546689,Lamp Post without Alloy [HAM] (Discontinue),76561198067011816,23503,557,10,0.9100449681,0.9824,2019-12-08T05:11:42,2020-04-10T02:59:09,124,2208,226.0,1.0,evergreen,Evergreen
796791445,Felix's Bomb Pack,76561198016999198,23499,362,7,0.878464818,0.981,2016-11-10T06:21:56,2017-01-15T07:13:52,66,3389,226.0,1.0,evergreen,Evergreen
2397405964,魔刀千刃,76561198450471374,23485,202,12,0.8025477529,0.9439,2021-02-16T07:18:33,2021-03-13T14:34:33,25,1871,226.0,1.0,evergreen,Evergreen
3487273531,Unlimited Skill Trees,76561198973294865,23476,166,7,0.7912088037,0.9595,2025-05-25T04:43:22,2025-06-13T08:41:19,19,318,226.0,1.0,evergreen,Evergreen
894593657,Renewable Graves,76561198269382494,23461,398,12,0.8784313798,0.9707,2017-03-30T15:12:28,2023-05-02T20:32:29,2224,1091,226.0,1.0,evergreen,Evergreen
2360709644,永不妥协汉化,76561198182304193,23395,158,5,0.7908745408,0.9693,2021-01-13T19:29:47,2021-01-13T19:29:47,0,1930,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
3402670530,兔尾艾冰,76561198968228505,23392,345,9,0.8700440526,0.9746,2025-01-07T15:49:28,2026-04-18T16:05:54,466,9,226.0,1.0,evergreen,Evergreen
2886639162,Farm Plant Regrow/Crop Regrow,76561198158293119,23386,177,5,0.8049645424,0.9725,2022-11-10T02:26:02,2023-03-30T03:00:31,140,1124,226.0,1.0,evergreen,Evergreen
1285064956,UMP 9,76561198139064808,23369,625,20,0.9060402513,0.969,2018-01-29T00:02:45,2019-09-05T22:43:20,584,2426,226.0,1.0,evergreen,Evergreen
2559637840,Hide Admin Flag(enhanced),76561198834649094,23358,25,9,0.5597015023,0.7353,2021-07-28T16:15:11,2021-07-28T16:15:11,0,1734,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
1384610892,HK 416,76561198139064808,23329,465,24,0.8743633032,0.9509,2018-05-12T23:56:18,2019-09-05T22:45:06,481,2426,226.0,1.0,evergreen,Evergreen
844742409,Starfire,76561198065516150,23323,494,17,0.8903437257,0.9667,2017-01-18T00:05:06,2017-01-22T02:00:59,4,3382,226.0,1.0,evergreen,Evergreen
1536637123,Bronya - Valkyrie chariot,76561198282995459,23323,664,22,0.9083969593,0.9679,2018-10-12T06:29:18,2019-07-02T02:35:53,263,2491,226.0,1.0,evergreen,Evergreen
568252867,World Resource Regeneration,76561197988620852,23305,130,7,0.759493649,0.9489,2015-12-04T11:59:12,2018-05-27T16:46:08,905,2892,226.0,1.0,evergreen,Evergreen
3117846930,Overlord,76561198233754348,23241,260,12,0.8333333135,0.9559,2023-12-19T15:54:56,2025-07-31T08:26:54,590,270,226.0,1.0,evergreen,Evergreen
485345553,No More Meatatarian,76561198204009267,23211,318,34,0.8141592741,0.9034,2015-07-21T03:37:07,2020-01-16T06:39:09,1640,2293,226.0,1.0,evergreen,Evergreen
1290228121,Craftable Gears,76561198135323091,23201,194,4,0.8187919259,0.9798,2018-02-03T15:01:38,2018-09-27T11:05:00,236,2769,226.0,1.0,evergreen,Evergreen
1356189099,[DST]Frog traveller,76561198282077167,23199,609,24,0.8990450501,0.9621,2018-04-08T15:20:38,2020-06-07T14:16:15,791,2150,226.0,1.0,evergreen,Evergreen
2354272932,Controllable random terrain,76561198368283980,23114,144,5,0.7791164517,0.9664,2021-01-08T10:07:38,2024-11-10T03:21:22,1402,533,226.0,1.0,evergreen,Evergreen
2154719244,Demoman: The Re-Codening,76561198065732948,23102,664,14,0.917737782,0.9794,2020-07-05T09:25:59,2023-03-18T20:22:55,986,1136,226.0,1.0,evergreen,Evergreen
1143821605,Horror Sans | Undertale: Horrortale AU,76561198228714512,23088,361,44,0.8138613701,0.8914,2017-09-23T19:14:32,2021-07-25T13:50:54,1401,1737,226.0,1.0,evergreen,Evergreen
1575637761,Simple HUD [DST],76561198261127677,23065,178,10,0.7916666865,0.9468,2018-11-26T22:42:48,2018-11-26T22:42:48,0,2709,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2659454722,Super ghost action(Quick action),76561198353486228,23050,462,11,0.8935427666,0.9767,2021-11-20T11:50:59,2025-03-15T15:00:42,1211,408,226.0,1.0,evergreen,Evergreen
2616853842,Boss Indicators,76561198149852431,23033,148,16,0.75,0.9024,2021-10-02T06:52:01,2021-10-02T06:52:01,0,1668,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
942328680,DsMMO,76561197979718280,22955,432,15,0.8811700344,0.9664,2017-06-08T11:34:40,2017-07-18T12:13:53,40,3205,226.0,1.0,evergreen,Evergreen
3347972161,Taste Fun,76561198830554618,22953,162,6,0.7910447717,0.9643,2024-10-13T09:46:12,2026-02-28T08:07:44,503,58,226.0,1.0,evergreen,Evergreen
2836299735,Auto Rowing (Updated),76561198046556807,22917,154,3,0.7937743068,0.9809,2022-07-17T03:22:15,2025-01-06T21:10:03,904,476,226.0,1.0,evergreen,Evergreen
801304958,Beefalo information,76561198203214720,22906,190,18,0.7792207599,0.9135,2016-11-17T16:36:06,2016-11-28T12:34:34,11,3437,226.0,1.0,evergreen,Evergreen
359318959,FreeSpirit the Umbreon,76561198026942804,22852,344,24,0.8418803215,0.9348,2014-12-20T23:04:53,2017-11-16T13:24:34,1062,3084,226.0,1.0,evergreen,Evergreen
1191991571,Craftable Butter,76561198080537804,22851,250,10,0.8333333135,0.9615,2017-11-05T04:23:12,2017-11-05T04:35:37,0,3095,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2677232373,Global Positions (PT-BR),76561198815744299,22846,150,4,0.787401557,0.974,2021-12-09T03:49:41,2023-07-05T02:26:49,573,1027,226.0,1.0,evergreen,Evergreen
2021762389,Suspicious Marble On Minimap,76561198224125352,22840,374,13,0.8706365228,0.9664,2020-03-14T06:50:29,2020-03-14T07:08:27,0,2235,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
409833317,Craftable Gears,76561197988620852,22832,119,9,0.741228044,0.9297,2015-03-18T13:16:28,2016-04-12T22:54:49,391,3667,226.0,1.0,evergreen,Evergreen
796742922,My Home,76561198324865611,22817,253,29,0.7931936979,0.8972,2016-11-10T03:04:44,2017-01-13T01:00:12,64,3391,226.0,1.0,evergreen,Evergreen
409753995,Lilum RoG update,76561198175300627,22804,423,13,0.8824626803,0.9702,2015-03-18T07:20:12,2015-05-06T22:47:56,49,4009,226.0,1.0,evergreen,Evergreen
3485366151,Best Spell Casting,76561199413990599,22717,396,18,0.8677042723,0.9565,2025-05-21T16:58:23,2026-01-23T12:43:07,247,94,226.0,1.0,evergreen,Evergreen
1836542884,Wuzzy The Buzzy (Long-term support),76561198102462620,22706,593,16,0.9069111347,0.9737,2019-08-16T16:53:58,2025-12-29T04:18:57,2327,119,226.0,1.0,evergreen,Evergreen
482119182,Iceflingomatic Behavior Configurator,76561197963190527,22705,247,6,0.8413597941,0.9763,2015-07-15T18:36:50,2017-08-12T20:19:16,759,3180,226.0,1.0,evergreen,Evergreen
374341561,Fionna,76561198002434999,22704,373,12,0.8721649647,0.9688,2015-01-13T02:36:33,2015-01-19T21:05:02,6,4116,226.0,1.0,evergreen,Evergreen
2834734714,Tweaks Durabilities,76561199139704805,22687,211,6,0.823343873,0.9724,2022-07-13T16:51:58,2024-05-21T02:14:39,678,706,226.0,1.0,evergreen,Evergreen
664262357,Blanc,76561198016762743,22647,401,16,0.8723404408,0.9616,2016-04-12T18:19:30,2016-11-04T02:56:15,206,3461,226.0,1.0,evergreen,Evergreen
659454031,Mush Garden[DST],76561198262203825,22644,282,8,0.8512820601,0.9724,2016-04-04T19:34:00,2016-04-26T16:27:06,22,3653,226.0,1.0,evergreen,Evergreen
522365312,Disable Characters,76561198023676128,22634,263,14,0.8302386999,0.9495,2015-09-21T16:08:00,2021-09-14T13:54:57,2185,1686,226.0,1.0,evergreen,Evergreen
514123007,Sir Daniel Fortesque DST,76561198062720007,22624,472,21,0.8802698255,0.9574,2015-09-07T09:59:23,2016-06-21T19:55:39,288,3597,226.0,1.0,evergreen,Evergreen
1593181898,Ralsei (DST),76561198116144270,22571,743,43,0.8950338364,0.9453,2018-12-16T23:07:24,2022-02-13T22:56:20,1155,1534,226.0,1.0,evergreen,Evergreen
543939112,Io,76561197993489422,22566,286,13,0.8421052694,0.9565,2015-10-29T13:26:14,2015-10-29T13:26:14,0,3833,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
554999204,Don't Starve Dolls(Standalone),76561198046032840,22564,435,17,0.8786231875,0.9624,2015-11-14T22:53:59,2017-08-11T15:49:05,636,3181,226.0,1.0,evergreen,Evergreen
3201540019,Equipment Slot,76561198326550565,22557,203,5,0.821428597,0.976,2024-03-26T11:41:43,2026-01-13T02:58:46,658,104,226.0,1.0,evergreen,Evergreen
457877439,Madeleine DST OP edit,76561198065706053,22545,281,19,0.8274999857,0.9367,2015-06-09T01:31:36,2017-06-02T16:47:28,724,3251,226.0,1.0,evergreen,Evergreen
814868648,Fast Cane,76561198299476506,22520,111,4,0.7488372326,0.9652,2016-12-09T08:37:16,2016-12-09T09:39:22,0,3426,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
1601725838,Advanced Controls,76561198032277590,22486,392,11,0.8787276149,0.9727,2018-12-25T14:01:40,2019-12-31T23:59:44,371,2309,226.0,1.0,evergreen,Evergreen
2043605601,护符无限耐久,76561198314638684,22435,158,5,0.7908745408,0.9693,2020-04-01T14:54:06,2020-04-11T02:08:43,10,2207,226.0,1.0,evergreen,Evergreen
2836330275,DST Simplify Farms,76561198363617314,22348,124,3,0.7665198445,0.9764,2022-07-17T05:10:35,2022-08-23T13:19:07,37,1343,226.0,1.0,evergreen,Evergreen
808661510,Map Travel,76561198051193833,22344,235,9,0.8284883499,0.9631,2016-11-29T03:33:16,2019-07-14T18:43:27,957,2479,226.0,1.0,evergreen,Evergreen
3520190450,[DST][原神]白草净华—纳西妲 Nahida,76561198971709768,22333,270,5,0.853333354,0.9818,2025-07-08T13:53:17,2026-04-21T13:42:05,287,6,226.0,1.0,evergreen,Evergreen
3309431504,Miki Sayaka/美树沙耶香,76561198978542925,22325,823,12,0.9336898327,0.9856,2024-08-15T06:43:38,2025-12-18T05:07:06,490,130,226.0,1.0,evergreen,Evergreen
2846359632,加速驯牛/加速训牛/Speed up beefalo training,76561198397905255,22305,89,4,0.720207274,0.957,2022-08-08T12:29:20,2024-07-04T10:38:42,696,662,226.0,1.0,evergreen,Evergreen
2391138795,Senku,76561198131676497,22284,744,25,0.9136939049,0.9675,2021-02-11T02:05:06,2021-08-21T06:32:49,191,1710,226.0,1.0,evergreen,Evergreen
2857278402,"Dwayne ""The Boulder"" Johnson",76561198841035798,22278,779,14,0.9283314943,0.9823,2022-09-01T17:52:04,2022-09-01T17:52:04,0,1334,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
504167615,[JM] Morty,76561197996544856,22245,269,18,0.8242893815,0.9373,2015-08-22T06:09:45,2015-08-22T06:09:45,0,3901,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
443371186,Sanity Tuner,76561198008781092,22224,234,7,0.8328445554,0.971,2015-05-16T00:54:39,2025-05-02T16:47:43,3639,360,226.0,1.0,evergreen,Evergreen
2065448247,Deutsches Sprachpaket [Server],76561197983203920,22204,25,3,0.5859375,0.8929,2020-04-18T12:36:49,2020-04-26T15:16:33,8,2192,226.0,1.0,evergreen,Evergreen
1313109978,Terror Infinity:Assassinators-Kong,76561198282077167,22187,638,22,0.9052631855,0.9667,2018-02-25T11:31:20,2020-06-07T14:27:20,833,2150,226.0,1.0,evergreen,Evergreen
916658244,New Boss - Pig King,76561198370482502,22171,350,22,0.8474576473,0.9409,2017-04-30T21:21:03,2017-07-18T15:01:38,79,3205,226.0,1.0,evergreen,Evergreen
362906105,Sticky Recipe,76561197983242693,22161,302,8,0.8585366011,0.9742,2014-12-26T18:40:55,2021-10-22T17:41:14,2492,1648,226.0,1.0,evergreen,Evergreen
663024547,Mokey for DST!,76561198100496342,22153,612,7,0.9207231998,0.9887,2016-04-10T17:02:15,2016-06-22T17:55:18,73,3596,226.0,1.0,evergreen,Evergreen
2054928342,Archery Mod [DST Version] [Interim Fix][OUTDATA],76561198145903355,22153,322,17,0.8473803997,0.9499,2020-04-10T01:31:53,2020-04-10T14:16:41,0,2208,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
2422129165,Deluxe Campfires 3,76561198079164669,22092,162,6,0.7910447717,0.9643,2021-03-12T10:48:53,2025-08-24T10:39:18,1626,246,226.0,1.0,evergreen,Evergreen
3354319001,Terraria Zenith,76561198321354108,22060,409,8,0.887814343,0.9808,2024-10-25T05:44:58,2025-07-21T09:39:25,269,280,226.0,1.0,evergreen,Evergreen
2646393685,芮塔：小补丁,76561199166715033,22009,223,7,0.8272727132,0.9696,2021-11-05T12:39:20,2021-11-05T12:39:20,0,1634,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
3293480002,Auto Watering 自动浇水,76561198309977394,22004,110,1,0.7582938671,0.991,2024-07-20T22:36:11,2024-10-03T13:07:19,75,571,226.0,1.0,evergreen,Evergreen
1674145489,Aquarium Plus,76561198295389202,21992,378,12,0.8734694123,0.9692,2019-03-05T18:58:33,2023-05-09T02:20:11,1526,1084,226.0,1.0,evergreen,Evergreen
2848602229,"Walenia, Queen of Rot",76561198129541353,21964,422,10,0.8872180581,0.9769,2022-08-13T20:30:42,2022-10-04T06:27:28,52,1301,226.0,1.0,evergreen,Evergreen
641376294,Bill Cipher for Don't Starve Together V1.0.0,76561198174868682,21933,364,30,0.8380566835,0.9239,2016-03-09T02:10:45,2016-03-09T02:10:45,0,3701,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
352894457,Zinnia the Dismantler DST,76561198067527994,21919,327,33,0.8195652366,0.9083,2014-12-07T20:16:16,2024-09-15T02:52:46,3570,589,226.0,1.0,evergreen,Evergreen
3470733756,Soil Retainer,76561199413990599,21884,187,7,0.8061224222,0.9639,2025-04-26T10:09:27,2025-11-07T11:04:00,195,171,226.0,1.0,evergreen,Evergreen
2484331114,Packbox (MODIFIED),76561198249527298,21864,55,5,0.65625,0.9167,2021-05-11T19:30:38,2021-05-11T19:30:38,0,1812,226.0,1.0,hit_then_abandoned,Hit Then Abandoned
3524519338,[arknights]明日方舟：SHU（黍）,76561199178943912,21852,183,6,0.8062283993,0.9683,2025-07-13T07:55:23,2025-11-17T12:15:25,127,161,226.0,1.0,evergreen,Evergreen
933553497,Candy Machine (糖果机),76561198118689194,21849,320,14,0.8525345325,0.9581,2017-05-26T23:48:43,2017-06-17T17:30:57,22,3236,226.0,1.0,evergreen,Evergreen
1535331014,Place Anything closer,76561198250717802,21786,200,5,0.8196721077,0.9756,2018-10-10T13:50:59,2019-01-17T02:00:22,99,2657,226.0,1.0,evergreen,Evergreen
2169904117,Ocean Fishing Assistant,76561198323462168,21753,289,3,0.8647959232,0.9897,2020-07-18T08:53:18,2025-06-10T07:59:19,1788,321,226.0,1.0,evergreen,Evergreen
2995319954,😶‍🌫️综合状态 服务端 Combined Status Server,76561198970805562,21710,88,8,0.7040816545,0.9167,2023-06-27T08:35:37,2023-07-01T15:34:46,4,1031,226.0,1.0,evergreen,Evergreen
2156178002,Maple (from Bofuri),76561198140612267,21688,232,7,0.8318583965,0.9707,2020-07-06T11:44:58,2025-02-26T16:27:51,1696,425,226.0,1.0,evergreen,Evergreen
2451165360,（Legendary equipment of Wigfrid）,76561198866181512,21674,351,11,0.8679653406,0.9696,2021-04-09T06:30:27,2024-12-24T15:35:30,1355,489,226.0,1.0,evergreen,Evergreen
1296876246,"Illyria, the Lycan",76561198014307753,21639,430,15,0.8807339668,0.9663,2018-02-10T10:48:53,2018-03-12T09:02:33,30,2968,226.0,1.0,evergreen,Evergreen
